timestamp,username,text,url,images,likes,replies,retweets,quotes,verified,daily,is_weekday,year,cleaned_tweet,tweet_polarity_score,polarity_label
2020-11-02T20:45:00.000Z,@nuTTTz_,"To your question, yes.

Outdoors are you at the mercy of mother nature and all her creatures.
Visitors are unavoidable.

For that reason they require more eyes on attention than typical indoor.
Best defense?
Grow enough to cover losses and still have what you need.
😎",https://twitter.com/nuTTTz_/status/1323365612509368321,,1,1,0,0,False,2020-11-02,weekday,2020,"To your question, yes.Outdoors are you at the mercy of mother nature and all her creatures.Visitors are unavoidable.For that reason they require more eyes on attention than typical indoor.Best defenseGrow enough to cover losses and still have what you need.😎",0.4215,Positive
2020-11-02T22:18:00.000Z,@JessieTweeting,My thoughts as well. Just curious is it’s a common bug problem with cannabis growing. Guessing some sort of bug laid eggs prior to harvest.,https://twitter.com/JessieTweeting/status/1323389135772680198,,1,1,0,0,False,2020-11-02,weekday,2020,My thoughts as well. Just curious is it’s a common bug problem with cannabis growing. Guessing some sort of bug laid eggs prior to harvest.,0.34,Positive
2020-11-02T22:40:00.000Z,@JessieTweeting,Interesting!,https://twitter.com/JessieTweeting/status/1323394614984921088,,1,0,0,0,False,2020-11-02,weekday,2020,Interesting!,0.4574,Positive
2020-10-21T03:22:00.000Z,@joisami,"Vegetative Stage

Often called the growth period, the vegetative stage retains this nickname for the rapid, vigorous growth it experiences. It shoots upward, branches out, and develops a better root system that can absorb more nutrients.",https://twitter.com/joisami/status/1318754431832256512,https://pbs.twimg.com/media/Ek0oGB4UUAAHNwr.jpg,0,1,0,0,False,2020-10-21,weekday,2020,"Vegetative StageOften called the growth period, the vegetative stage retains this nickname for the rapid, vigorous growth it experiences. It shoots upward, branches out, and develops a better root system that can absorb more nutrients.",0.7964,Positive
2020-10-21T03:23:00.000Z,@joisami,"Flowering Stage

It is also in one’s interest to reduce the nitrogen in its diet. Too much of it in the bloom base nutrients will harshen the taste, making its smoke quite sharp.",https://twitter.com/joisami/status/1318754816860979200,https://pbs.twimg.com/media/Ek0oggMVcAA6iAC.jpg,0,1,1,0,False,2020-10-21,weekday,2020,"Flowering StageIt is also in one’s interest to reduce the nitrogen in its diet. Too much of it in the bloom base nutrients will harshen the taste, making its smoke quite sharp.",0.4588,Positive
2020-10-21T03:27:00.000Z,@joisami,"Instead, focus on adding more phosphorous and potassium which determine quantity and size of the bud respectively. A general rule is to have a ratio of 1-3-2 NPK during early to mid-flowering, followed by 0-3-3 for late flowering.",https://twitter.com/joisami/status/1318755843320418307,https://pbs.twimg.com/media/Ek0pbsWVoAAkxO3.png,0,1,1,0,False,2020-10-21,weekday,2020,"Instead, focus on adding more phosphorous and potassium which determine quantity and size of the bud respectively. A general rule is to have a ratio of -- NPK during early to mid-flowering, followed by -- for late flowering.",0.34,Positive
2020-10-21T03:29:00.000Z,@joisami,"If you bought regular seeds, then you can usually tell its gender within a few weeks into the blossoming stage. It is crucial that the males, which you can determine by the presence of pollen sacks, are separated as they can pollinate the females or turn them into hermaphrodites.",https://twitter.com/joisami/status/1318756191250468864,https://pbs.twimg.com/media/Ek0pwKOVcAAqVbi.jpg,0,1,0,0,False,2020-10-21,weekday,2020,"If you bought regular seeds, then you can usually tell its gender within a few weeks into the blossoming stage. It is crucial that the males, which you can determine by the presence of pollen sacks, are separated as they can pollinate the females or turn them into hermaphrodites.",0.0,Neutral
2020-10-21T03:32:00.000Z,@joisami,"Feminized seeds usually ensure an all-female grow.

The buds that develop during this period start to fatten up. A slew of new hairs will pop up around the bud. Most likely, trichomes and resin will begin to coat it too.",https://twitter.com/joisami/status/1318756988516327427,https://pbs.twimg.com/media/Ek0qet-U0AAY7oK.png,0,1,0,0,False,2020-10-21,weekday,2020,"Feminized seeds usually ensure an all-female grow.The buds that develop during this period start to fatten up. A slew of new hairs will pop up around the bud. Most likely, trichomes and resin will begin to coat it too.",0.3818,Positive
2020-10-21T03:33:00.000Z,@joisami,"Harvesting Cannabis

When trichomes begin to coat the buds, they are usually white in colors. The hairs or the pistils, on other hand, appear brighter. But as weeks progress and the flowering periods nears the end, it will deepen signaling to growers that it is nearing maturity.",https://twitter.com/joisami/status/1318757273934589952,https://pbs.twimg.com/media/Ek0qpZqUUAExZlY.jpg,0,1,0,0,False,2020-10-21,weekday,2020,"Harvesting CannabisWhen trichomes begin to coat the buds, they are usually white in colors. The hairs or the pistils, on other hand, appear brighter. But as weeks progress and the flowering periods nears the end, it will deepen signaling to growers that it is nearing maturity.",0.765,Positive
2020-10-21T03:35:00.000Z,@joisami,"The flushing process .

A week or two before harvest, stop feeding the plants with nutrients and just stick to pure water. This will remove any of the nutrients residing in the plant, making it safer to consume the buds. It also creates a smoother smoke and tantalizing flavor.",https://twitter.com/joisami/status/1318757726638333953,https://pbs.twimg.com/media/Ek0rChgVgAA2ETl.png,0,1,0,0,False,2020-10-21,weekday,2020,"The flushing process .A week or two before harvest, stop feeding the plants with nutrients and just stick to pure water. This will remove any of the nutrients residing in the plant, making it safer to consume the buds. It also creates a smoother smoke and tantalizing flavor.",0.4019,Positive
2020-10-21T03:35:00.000Z,@joisami,"Once ready, you may then take a pair of scissors and cut off the plant product. Do a light trim but be careful of cutting away too many sugar leaves which have a light sprinkle of trichomes. You can start drying them afterward.",https://twitter.com/joisami/status/1318757873602547712,https://pbs.twimg.com/media/Ek0rQRXVgAEzF38.jpg,0,1,0,0,False,2020-10-21,weekday,2020,"Once ready, you may then take a pair of scissors and cut off the plant product. Do a light trim but be careful of cutting away too many sugar leaves which have a light sprinkle of trichomes. You can start drying them afterward.",0.09,Positive
2020-10-21T03:36:00.000Z,@joisami,"Milky or cloudy trichomes are associated with a more cerebral buzz. Amber-looking trichomes usually have a more bodily effect. Although, ultimately, it is the genetics of the plant that determine its effects.",https://twitter.com/joisami/status/1318758131313250305,https://pbs.twimg.com/media/Ek0rftkVgAAReLh.jpg,0,1,0,0,False,2020-10-21,weekday,2020,"Milky or cloudy trichomes are associated with a more cerebral buzz. Amber-looking trichomes usually have a more bodily effect. Although, ultimately, it is the genetics of the plant that determine its effects.",0.0,Neutral
2020-10-21T03:37:00.000Z,@joisami,"Drying And Curing Weed

Newly harvested buds are not ready for smoking yet. It needs to be dried and cured before anything else. Why? Because it increases makes the smoke smoother and increases a strain’s potency respectively.",https://twitter.com/joisami/status/1318758237655633926,https://pbs.twimg.com/media/Ek0rnStU0AERR7U.jpg,0,1,0,0,False,2020-10-21,weekday,2020,Drying And Curing WeedNewly harvested buds are not ready for smoking yet. It needs to be dried and cured before anything else. Why Because it increases makes the smoke smoother and increases a strain’s potency respectively.,0.0747,Positive
2020-10-21T03:39:00.000Z,@joisami,"The ideal conditions would be 21°C with 50% humidity. If the area where you live in is naturally humid, then you may want to invest in a dehumidifier. Drying usually lasts between 7 to 10 days.",https://twitter.com/joisami/status/1318758694767579136,https://pbs.twimg.com/media/Ek0sBrVUYAUBwfl.png,0,1,0,0,False,2020-10-21,weekday,2020,"The ideal conditions would be °C with  humidity. If the area where you live in is naturally humid, then you may want to invest in a dehumidifier. Drying usually lasts between  to  days.",0.5719,Positive
2020-10-21T03:40:00.000Z,@joisami,"Curing slowly removes these compounds, creating a smooth and buttery smoke.

Curing also has other benefits like improving taste, increasing potency, and preserving the harvest. Properly cured buds could last up to 2 years without losing its taste or psychoactive strength.",https://twitter.com/joisami/status/1318759124994121728,https://pbs.twimg.com/media/Ek0sawMU0AAYXgU.png,0,1,0,0,False,2020-10-21,weekday,2020,"Curing slowly removes these compounds, creating a smooth and buttery smoke.Curing also has other benefits like improving taste, increasing potency, and preserving the harvest. Properly cured buds could last up to  years without losing its taste or psychoactive strength.",0.9258,Positive
2020-10-21T03:41:00.000Z,@joisami,"Place the flowers in airtight containers. For best results, try to use mason jars or stainless-steel containers. Fill them up to 3/4 of their total capacity. This will give the buds room to breathe, preventing them from clumping and spreading mold.",https://twitter.com/joisami/status/1318759239494430723,https://pbs.twimg.com/media/Ek0shrDVMAE4898.jpg,0,1,0,0,False,2020-10-21,weekday,2020,"Place the flowers in airtight containers. For best results, try to use mason jars or stainless-steel containers. Fill them up to  of their total capacity. This will give the buds room to breathe, preventing them from clumping and spreading mold.",0.6249,Positive
2020-10-21T03:43:00.000Z,@joisami,"If you’re planning on stashing your produce for a long time, consider dividing them first before placing each division in different airtight storage jars. The longest that buds can last without diminishing potency is about two years.",https://twitter.com/joisami/status/1318759784330391552,https://pbs.twimg.com/media/Ek0tAuNVoAAl8yi.jpg,0,0,0,0,False,2020-10-21,weekday,2020,"If you’re planning on stashing your produce for a long time, consider dividing them first before placing each division in different airtight storage jars. The longest that buds can last without diminishing potency is about two years.",0.0,Neutral
2020-10-20T17:02:00.000Z,@lieesuhh,Does it have an infection?,https://twitter.com/lieesuhh/status/1318598462112473088,,0,1,0,0,False,2020-10-20,weekday,2020,Does it have an infection,0.0,Neutral
2020-10-17T19:45:00.000Z,@yinzersosmart,That's older than the dinosaurs lol,https://twitter.com/yinzersosmart/status/1317552388060971008,,1,2,0,0,False,2020-10-17,weekend,2020,That's older than the dinosaurs lol,0.4215,Positive
2020-10-17T20:06:00.000Z,@JohnnyBCool,Are those... are those cobwebs??,https://twitter.com/JohnnyBCool/status/1317557719713415169,,3,2,0,0,False,2020-10-17,weekend,2020,Are those... are those cobwebs,0.0,Neutral
2020-10-25T07:41:00.000Z,@HeardThatNoise,"Catastrophe, and I don’t smoke, I just like plants. Lol",https://twitter.com/HeardThatNoise/status/1320269162414002181,,1,0,0,0,False,2020-10-25,weekend,2020,"Catastrophe, and I don’t smoke, I just like plants. Lol",-0.0258,Neutral
2020-10-25T14:11:00.000Z,@sydneyT6202,I have a whole jar of it. It sucks,https://twitter.com/sydneyT6202/status/1320367319076474881,,1,0,0,0,False,2020-10-25,weekend,2020,I have a whole jar of it. It sucks,-0.3612,Negative
2020-10-19T01:02:00.000Z,@GeneralKSD,Hope none of this come by me to fuck up my weed 😭.,https://twitter.com/GeneralKSD/status/1317994464590417922,,1,1,0,0,False,2020-10-19,weekday,2020,Hope none of this come by me to fuck up my weed 😭.,-0.5719,Negative
2020-10-19T01:04:00.000Z,@Yo_Aly23,😂😂😂,https://twitter.com/Yo_Aly23/status/1317995035208593410,,1,1,0,0,False,2020-10-19,weekday,2020,😂😂😂,0.8271,Positive
2020-10-19T01:08:00.000Z,@GeneralKSD,I go cry i have 1 month again to wait 😂,https://twitter.com/GeneralKSD/status/1317996087211397121,,1,2,0,0,False,2020-10-19,weekday,2020,I go cry i have  month again to wait 😂,-0.0516,Negative
2020-10-19T01:10:00.000Z,@GeneralKSD,Almost there i keeping it under the shed from now yes 😂,https://twitter.com/GeneralKSD/status/1317996500102893568,https://pbs.twimg.com/media/Ekp21LiWMAMmK2K.jpg,1,1,0,0,False,2020-10-19,weekday,2020,Almost there i keeping it under the shed from now yes 😂,0.6808,Positive
2020-10-19T01:14:00.000Z,@Yo_Aly23,Nice! Mines in the ground so I can’t move it out,https://twitter.com/Yo_Aly23/status/1317997433104879618,,1,1,0,0,False,2020-10-19,weekday,2020,Nice! Mines in the ground so I can’t move it out,0.4753,Positive
2020-10-19T09:44:00.000Z,@Yo_Aly23,Lol nah rain and breeze have it looking hang up,https://twitter.com/Yo_Aly23/status/1318125740051865600,,1,0,0,0,False,2020-10-19,weekday,2020,Lol nah rain and breeze have it looking hang up,0.34,Positive
2020-10-21T15:35:00.000Z,@JustinHewison,"Update on Granddaddy Purple/Lemon Diesel testers lvl 1 Regular from @irvineseeds: Day 30 and just transplanted 4 days ago, watered with plain PH'D water, have not started any nutes but getting brown spots on the leaves, any suggestions? Thanks in advance!
#Cannafam 
#growyourown",https://twitter.com/JustinHewison/status/1318938906839158784,https://pbs.twimg.com/media/Ek3P5xsWMAIIn03.jpg,47,17,2,0,False,2020-10-21,weekday,2020,"Update on Granddaddy PurpleLemon Diesel testers lvl  Regular from : Day  and just transplanted  days ago, watered with plain PH'D water, have not started any nutes but getting brown spots on the leaves, any suggestions Thanks in advance!Cannafam growyourown",0.63,Positive
2020-10-22T03:48:00.000Z,@JustinHewison,"Awesome man! 
Will remember that 👊 my humidity doesnt get above 55% or below 42% so I'm thinkin that's alright..?🤔🤞 thanks for the info",https://twitter.com/JustinHewison/status/1319123402272231424,,3,1,0,0,False,2020-10-22,weekday,2020,Awesome man! Will remember that 👊 my humidity doesnt get above  or below  so I'm thinkin that's alright..🤔🤞 thanks for the info,0.8516,Positive
2020-10-22T04:57:00.000Z,@TheHummusMonk,Yw and enjoy.  @heknowsgrows hit it straight on.,https://twitter.com/TheHummusMonk/status/1319140687363887104,,3,0,1,0,False,2020-10-22,weekday,2020,Yw and enjoy.   hit it straight on.,0.7845,Positive
2020-10-16T19:41:00.000Z,@Billybobwalter1,My green goddess definitely should have been cut sooner but you can tell it’s fucking dank...,https://twitter.com/Billybobwalter1/status/1317188882971197441,https://pbs.twimg.com/media/EkeYEwjWkAEq44s.jpg,0,1,0,0,False,2020-10-16,weekday,2020,My green goddess definitely should have been cut sooner but you can tell it’s fucking dank...,0.0772,Positive
2020-10-18T02:01:00.000Z,@Stephjd420,"Day 45 and last gal standing. Hoping this clusterfunk can make it to the end. This strain is perfect for migraines/headaches and that season has arrived. Not the greatest growing year, but not surprising for 2020 either, it’s been a weird one.",https://twitter.com/Stephjd420/status/1317647082144976896,https://pbs.twimg.com/media/Ekk5CPvVkAAuQUc.jpg,136,14,14,1,True,2020-10-18,weekend,2020,"Day  and last gal standing. Hoping this clusterfunk can make it to the end. This strain is perfect for migrainesheadaches and that season has arrived. Not the greatest growing year, but not surprising for  either, it’s been a weird one.",-0.3796,Negative
2020-10-18T02:57:00.000Z,@DJGreyformerly1,Agreed-half of my last crop dead before budding,https://twitter.com/DJGreyformerly1/status/1317661029803859970,,1,1,0,0,False,2020-10-18,weekend,2020,Agreed-half of my last crop dead before budding,-0.6486,Negative
2020-10-14T15:59:00.000Z,@plantsoverppl,"It's important to check your garden after a big storm.

Inspect every plant, especially cannabis.

I double inspect cannabis plants if hot, sunny weather occurs right after a storm (mold thrives in humidity)",https://twitter.com/plantsoverppl/status/1316408381192785923,https://pbs.twimg.com/media/EkTSWs3X0AEGfnt.jpg,14,1,2,0,False,2020-10-14,weekday,2020,"It's important to check your garden after a big storm.Inspect every plant, especially cannabis.I double inspect cannabis plants if hot, sunny weather occurs right after a storm mold thrives in humidity",0.5574,Positive
2020-10-14T17:02:00.000Z,@GardeningSmall,Good to know. I may try to grow some here.,https://twitter.com/GardeningSmall/status/1316424159463907329,,1,0,0,0,False,2020-10-14,weekday,2020,Good to know. I may try to grow some here.,0.4404,Positive
2020-10-21T00:42:00.000Z,@HarshsGrowLab,"We have real small ones that I have to spray for. They are the worst. Sorry for your luck, man.",https://twitter.com/HarshsGrowLab/status/1318714168896180225,,1,1,0,0,False,2020-10-21,weekday,2020,"We have real small ones that I have to spray for. They are the worst. Sorry for your luck, man.",-0.34,Negative
2020-10-21T00:49:00.000Z,@EZ7King420,"Tell me about it. If I don’t clean up the big ones in time, I always find baby ones in the very tips. They are a certain type of moth, very small in size, almost mosquito size. They bring those baby caterpillars it’s the worse.",https://twitter.com/EZ7King420/status/1318715951668285440,,1,1,0,0,False,2020-10-21,weekday,2020,"Tell me about it. If I don’t clean up the big ones in time, I always find baby ones in the very tips. They are a certain type of moth, very small in size, almost mosquito size. They bring those baby caterpillars it’s the worse.",0.1779,Positive
2020-10-14T16:00:00.000Z,@SensiSeeds,"What's your favourite Skunk to grow, and why? 💚🌈

🌿 Super Skunk, grown by Beubeuriko",https://twitter.com/SensiSeeds/status/1316408464978124803,https://pbs.twimg.com/media/EkTShTlWAAEFgGc.jpg,111,9,12,5,False,2020-10-14,weekday,2020,"What's your favourite Skunk to grow, and why 💚🌈🌿 Super Skunk, grown by Beubeuriko",0.8442,Positive
2020-10-13T11:50:00.000Z,@Stephjd420,These are beautiful trees but my mind is thinking “how do check each cola for bud rot?🧐”,https://twitter.com/Stephjd420/status/1315983370589859840,,2,1,0,0,True,2020-10-13,weekday,2020,These are beautiful trees but my mind is thinking “how do check each cola for bud rot🧐”,0.3506,Positive
2020-10-12T18:30:00.000Z,@JessieTweeting,"I have the garage all prepped for hanging and yeah, I’m optimistic they could hang on for another week or so. I just don’t know how fast the cold could ruin them or how fast bud rot sets in. No experience in those areas.",https://twitter.com/JessieTweeting/status/1315721412506681344,,0,1,0,0,False,2020-10-12,weekday,2020,"I have the garage all prepped for hanging and yeah, I’m optimistic they could hang on for another week or so. I just don’t know how fast the cold could ruin them or how fast bud rot sets in. No experience in those areas.",-0.3612,Negative
2020-10-11T04:31:00.000Z,@bikehugger,"It rained so much in Seattle, my crop was getting bud rot so we had to harvest fast. Put a bushel on the back of the @ternbicycles #hsd finishing tomorrow.",https://twitter.com/bikehugger/status/1315147938142666752,https://pbs.twimg.com/media/EkBYEP6UcAUmu85.jpg,8,0,0,0,False,2020-10-11,weekend,2020,"It rained so much in Seattle, my crop was getting bud rot so we had to harvest fast. Put a bushel on the back of the  hsd finishing tomorrow.",0.0,Neutral
2020-10-10T23:11:00.000Z,@WeederH,sad case of bud rot on two of my plants... i've cut most of it off... possible it turns out OK? #WeedLovers #weedlife,https://twitter.com/WeederH/status/1315067389495705601,,0,0,0,0,False,2020-10-10,weekend,2020,sad case of bud rot on two of my plants... i've cut most of it off... possible it turns out OK WeedLovers weedlife,-0.3109,Negative
2020-10-10T15:56:00.000Z,@hairybutt76,"a bud. The leaves and insides just didn't seem right. Reminded me of bud rot or a tent caterpillar got in there. Im just assuming as to what it may of been. Nonetheless, the rest of the bud was an absolute pleasure to smoke. The flavor was a mixture of earthy nutty notes with a",https://twitter.com/hairybutt76/status/1314958056124485637,,0,1,0,0,False,2020-10-10,weekend,2020,"a bud. The leaves and insides just didn't seem right. Reminded me of bud rot or a tent caterpillar got in there. Im just assuming as to what it may of been. Nonetheless, the rest of the bud was an absolute pleasure to smoke. The flavor was a mixture of earthy nutty notes with a",0.5719,Positive
2020-10-10T14:57:00.000Z,@AGlibs,"Not going to lie, it's a great problem to have! Last year was my first yr growing and lost half to bud rot. This year was way better, but still learning!!",https://twitter.com/AGlibs/status/1314943227594764291,,7,0,1,0,False,2020-10-10,weekend,2020,"Not going to lie, it's a great problem to have! Last year was my first yr growing and lost half to bud rot. This year was way better, but still learning!!",0.4983,Positive
2020-10-10T05:26:00.000Z,@whitecollaradam,Great job! I do have a suggestion though. I would grab a handheld scope and check some of those buds out. That pic has some brown spots that look like the beginning of bud rot. It may just be the picture quality though. amazon.com/Hydrofarm-Active-…,https://twitter.com/whitecollaradam/status/1314799564222726144,,0,0,0,0,False,2020-10-10,weekend,2020,Great job! I do have a suggestion though. I would grab a handheld scope and check some of those buds out. That pic has some brown spots that look like the beginning of bud rot. It may just be the picture quality though. amazon.comHydrofarm-Active-…,0.784,Positive
2020-10-09T21:27:00.000Z,@bruinfn4lf,"Looks fantastic!  Nobody else losing buds to bud rot?  I must be special, I now have some rot on my white widow which has not been in rain for over a month. Could be my proximity to a wooded ravine.",https://twitter.com/bruinfn4lf/status/1314678994034470913,,1,1,0,0,False,2020-10-09,weekday,2020,"Looks fantastic!  Nobody else losing buds to bud rot  I must be special, I now have some rot on my white widow which has not been in rain for over a month. Could be my proximity to a wooded ravine.",0.6114,Positive
2020-10-09T15:05:00.000Z,@EggNugent,My outdoor doesn't have bud rot. Yet...,https://twitter.com/EggNugent/status/1314582812863930368,,1,1,1,0,False,2020-10-09,weekday,2020,My outdoor doesn't have bud rot. Yet...,0.0,Neutral
2020-10-09T13:46:00.000Z,@kcook,"I'm amazed now at the amount of things I didnt know, & I thought I'd done my homework.  1, started way too late which led to 2, cool temps and 3, rain- did not know about bud rot and damp and cold. 4- get seeds suited for this climate and short season.  WW>Blueberry here on PEI.",https://twitter.com/kcook/status/1314563003908464640,,1,1,0,0,False,2020-10-09,weekday,2020,"I'm amazed now at the amount of things I didnt know,  I thought I'd done my homework.  , started way too late which led to , cool temps and , rain- did not know about bud rot and damp and cold. - get seeds suited for this climate and short season.  WW>Blueberry here on PEI.",0.6705,Positive
2020-10-09T13:34:00.000Z,@kcook,I swore yesterday that I would never grow again between the bud rot and the trimming but that will probably change once I try my own grow.  Or not; I really REALLY hate trimming so much.  I'm conflicted about the bud rot now lol.,https://twitter.com/kcook/status/1314559839872282625,,0,1,0,0,False,2020-10-09,weekday,2020,I swore yesterday that I would never grow again between the bud rot and the trimming but that will probably change once I try my own grow.  Or not; I really REALLY hate trimming so much.  I'm conflicted about the bud rot now lol.,-0.6493,Negative
2020-10-09T12:51:00.000Z,@WanderingLeo,The neighbor that gifted me my Ugly Betty clones just asked if I had harvested my plants yet? He has not harvested his solo outdoor cause he got big yield going on in the basement. Wonder if the outdoor has bud rot? I didn’t dare ask...,https://twitter.com/WanderingLeo/status/1314548966516756480,,6,2,0,0,False,2020-10-09,weekday,2020,The neighbor that gifted me my Ugly Betty clones just asked if I had harvested my plants yet He has not harvested his solo outdoor cause he got big yield going on in the basement. Wonder if the outdoor has bud rot I didn’t dare ask...,-0.5106,Negative
2020-10-08T22:32:00.000Z,@Andreadobbs2,Anybody cooked with fresh cannabis? Found some bud rot on some of the flowers on one of the girls so I tore off the bandage and cut her down. Fresh or frozen cannabis in smoothies I’ll do but what about a nice fresh pesto?,https://twitter.com/Andreadobbs2/status/1314332848120242182,https://pbs.twimg.com/media/Ej1ywddU0AE9D2U.jpg,16,8,2,0,False,2020-10-08,weekday,2020,Anybody cooked with fresh cannabis Found some bud rot on some of the flowers on one of the girls so I tore off the bandage and cut her down. Fresh or frozen cannabis in smoothies I’ll do but what about a nice fresh pesto,0.8126,Positive
2020-10-08T21:34:00.000Z,@JeremyColombe,😳 that sucks! 80% is a hard loss. I guess I am lucky it’s cold here no sign of bugs but constant worry of Mold/bud rots. I grew blue cheese the year and it seems better suited to our fog climate. Thinking I might try auto’s and something super resistant to bud rot.,https://twitter.com/JeremyColombe/status/1314318278198730752,,1,1,0,0,False,2020-10-08,weekday,2020,😳 that sucks!  is a hard loss. I guess I am lucky it’s cold here no sign of bugs but constant worry of Moldbud rots. I grew blue cheese the year and it seems better suited to our fog climate. Thinking I might try auto’s and something super resistant to bud rot.,0.6533,Positive
2020-10-08T21:00:00.000Z,@JeremyColombe,I misunderstood your original tweet. What were the white spots? in the room or on the plants? How much did you end up losing? I don’t think I could ever dry outdoors here just too humid and wet. Got one plant still going but it’s healthy and strong hopefully no bud rot.,https://twitter.com/JeremyColombe/status/1314309836465676319,,1,1,0,0,False,2020-10-08,weekday,2020,I misunderstood your original tweet. What were the white spots in the room or on the plants How much did you end up losing I don’t think I could ever dry outdoors here just too humid and wet. Got one plant still going but it’s healthy and strong hopefully no bud rot.,0.836,Positive
2020-10-08T20:24:00.000Z,@PapaBearWTF,Canadian weather is the suck for growing Cannabis. Found some bud rot after 5 days of rain :( My girls got a early haircut. instagram.com/p/CGGIqO-FpBC/…,https://twitter.com/PapaBearWTF/status/1314300782888525824,,0,0,0,1,False,2020-10-08,weekday,2020,Canadian weather is the suck for growing Cannabis. Found some bud rot after  days of rain : My girls got a early haircut. instagram.compCGGIqO-FpBC…,-0.296,Negative
2020-10-08T19:59:00.000Z,@sydneyT6202,My plants got bud rot so I need to trim today. Won't be on a whole lot,https://twitter.com/sydneyT6202/status/1314294343826657284,,3,1,0,0,False,2020-10-08,weekday,2020,My plants got bud rot so I need to trim today. Won't be on a whole lot,0.0,Neutral
2020-10-08T14:15:00.000Z,@datstekekekeowe,"Very happy how these grew out and zero signs of pm or bud rot atm, will keep you posted 👍",https://twitter.com/datstekekekeowe/status/1314207770820767745,,0,0,0,0,False,2020-10-08,weekday,2020,"Very happy how these grew out and zero signs of pm or bud rot atm, will keep you posted 👍",0.6115,Positive
2020-10-09T13:39:00.000Z,@WalterWhiteofW1,"Growing pains , we all have experienced them",https://twitter.com/WalterWhiteofW1/status/1314561165482057729,,1,1,0,0,False,2020-10-09,weekday,2020,"Growing pains , we all have experienced them",-0.2732,Negative
2020-10-09T21:16:00.000Z,@duce_7,"My buddy sent me a photo of his back yard grow, master kush in her final days. #growyourown",https://twitter.com/duce_7/status/1314676132239859712,https://pbs.twimg.com/media/Ej6q-DaXgAE4RAS.jpg,32,2,4,0,False,2020-10-09,weekday,2020,"My buddy sent me a photo of his back yard grow, master kush in her final days. growyourown",0.0,Neutral
2021-12-27T01:35:00.000Z,@CSavino137,I refuse to grow outside- I love in MA and the humidity and Temps are all over the place. Too many pests and bud rot and all that. Indoor under LED lights is how we do it!!!,https://twitter.com/CSavino137/status/1475279234180562954,,17,9,0,0,False,2021-12-27,weekday,2021,I refuse to grow outside- I love in MA and the humidity and Temps are all over the place. Too many pests and bud rot and all that. Indoor under LED lights is how we do it!!!,0.5962,Positive
2021-12-23T17:57:00.000Z,@Darwin_Encina,"Diseased Weed Plants (Bud Rot, Powdery Mildew, & More) CLtv Sunday Sesh 38 youtu.be/lH8GGeYe3K8 a través de @YouTube",https://twitter.com/Darwin_Encina/status/1474076703064526859,,1,0,0,0,False,2021-12-23,weekday,2021,"Diseased Weed Plants Bud Rot, Powdery Mildew,  More CLtv Sunday Sesh  youtu.belHGGeYeK a través de",0.0,Neutral
2021-12-22T21:00:00.000Z,@RahsticRoots,"📷 Botrysis, commonly referred to as bud rot is a devastating killer of plants. It is a fungus that is very hard to detect early on as it starts on the inside of the plant attacking the vascular syetm, and works it way out of the stem and... tmblr.co/ZAiYoTbGzDFUWa00",https://twitter.com/RahsticRoots/status/1473760452199030784,,0,0,0,0,False,2021-12-22,weekday,2021,"📷 Botrysis, commonly referred to as bud rot is a devastating killer of plants. It is a fungus that is very hard to detect early on as it starts on the inside of the plant attacking the vascular syetm, and works it way out of the stem and... tmblr.coZAiYoTbGzDFUWa",-0.923,Negative
2021-12-20T21:23:00.000Z,@VeronicaDitches,She’d get bud rot on her plants,https://twitter.com/VeronicaDitches/status/1473041320797106177,,1,0,0,0,False,2021-12-20,weekday,2021,She’d get bud rot on her plants,0.0,Neutral
2021-12-27T01:22:00.000Z,@CSavino137,"GDP, curing nicely 😍",https://twitter.com/CSavino137/status/1475275745178132482,https://pbs.twimg.com/media/FHk7eMiXEAAQa31.jpg,258,47,8,3,False,2021-12-27,weekday,2021,"GDP, curing nicely 😍",0.7096,Positive
2021-12-27T01:31:00.000Z,@dontthinkso4,"I didn’t grow this year, last years yield was outstanding.
But will this season, still torn or inside or outside, 
have done both, 
both have good and bad points?",https://twitter.com/dontthinkso4/status/1475278015944966145,,2,1,0,0,False,2021-12-27,weekday,2021,"I didn’t grow this year, last years yield was outstanding.But will this season, still torn or inside or outside, have done both, both have good and bad points",-0.3818,Negative
2021-12-27T01:39:00.000Z,@dontthinkso4,"I too am in MA, and agree with all you said, but there was definitely a larger yield outside.
I did it 3 ways, you know for science,
Inside with LED’s, and fans,
Outside in a garden,
Outside in a 12x8 greenhouse.
The garden yield was highest.
But as you pointed out, pests",https://twitter.com/dontthinkso4/status/1475280262460284934,,1,1,0,0,False,2021-12-27,weekday,2021,"I too am in MA, and agree with all you said, but there was definitely a larger yield outside.I did it  ways, you know for science,Inside with LED’s, and fans,Outside in a garden,Outside in a x greenhouse.The garden yield was highest.But as you pointed out, pests",0.6486,Positive
2021-12-27T01:42:00.000Z,@CSavino137,"Oh absolutely!!! If you can do it right, the yield is beyond amazing. I'm just saying personally I'm too afraid so I steer clear. I'm surprised garden was a higher yield than greenhouse though!!",https://twitter.com/CSavino137/status/1475280802686681102,,2,1,0,0,False,2021-12-27,weekday,2021,"Oh absolutely!!! If you can do it right, the yield is beyond amazing. I'm just saying personally I'm too afraid so I steer clear. I'm surprised garden was a higher yield than greenhouse though!!",0.8668,Positive
